type,name,segment,latitude,longitude,elevation_m,time
trackpoint,Monday Morning Walk,1,38.563172,-78.326527,529.3,2026-04-20T16:53:55.000Z
trackpoint,Monday Morning Walk,1,38.563213,-78.326507,529.2,2026-04-20T16:54:00.000Z
trackpoint,Monday Morning Walk,1,38.563243,-78.326411,529.1,2026-04-20T16:54:05.000Z
trackpoint,Monday Morning Walk,1,38.563313,-78.326306,528.4,2026-04-20T16:54:10.000Z
trackpoint,Monday Morning Walk,1,38.56337,-78.326249,527.9,2026-04-20T16:54:15.000Z
trackpoint,Monday Morning Walk,1,38.563393,-78.326227,528.4,2026-04-20T16:54:21.000Z
trackpoint,Monday Morning Walk,1,38.563442,-78.326212,529,2026-04-20T16:54:26.000Z
trackpoint,Monday Morning Walk,1,38.563463,-78.326199,530.2,2026-04-20T16:54:31.000Z
trackpoint,Monday Morning Walk,1,38.563473,-78.326149,531.8,2026-04-20T16:54:36.000Z
trackpoint,Monday Morning Walk,1,38.5635,-78.326087,533.3,2026-04-20T16:54:41.000Z
trackpoint,Monday Morning Walk,1,38.563567,-78.325994,534.5,2026-04-20T16:54:46.000Z
trackpoint,Monday Morning Walk,1,38.563558,-78.325976,534.8,2026-04-20T16:54:51.000Z
trackpoint,Monday Morning Walk,1,38.563552,-78.325911,535.4,2026-04-20T16:54:56.000Z
trackpoint,Monday Morning Walk,1,38.563543,-78.325906,535.3,2026-04-20T16:55:01.000Z
trackpoint,Monday Morning Walk,1,38.563558,-78.325836,535.4,2026-04-20T16:55:06.000Z
trackpoint,Monday Morning Walk,1,38.563587,-78.325764,535.7,2026-04-20T16:55:11.000Z
trackpoint,Monday Morning Walk,1,38.563625,-78.325677,536.9,2026-04-20T16:55:16.000Z
trackpoint,Monday Morning Walk,1,38.563655,-78.325587,537.9,2026-04-20T16:55:22.000Z
trackpoint,Monday Morning Walk,1,38.563727,-78.325461,537.6,2026-04-20T16:55:27.000Z
trackpoint,Monday Morning Walk,1,38.56383,-78.325346,536.2,2026-04-20T16:55:32.000Z
trackpoint,Monday Morning Walk,1,38.563865,-78.325294,535.2,2026-04-20T16:55:37.000Z
trackpoint,Monday Morning Walk,1,38.563897,-78.325287,533.6,2026-04-20T16:55:42.000Z
trackpoint,Monday Morning Walk,1,38.563945,-78.325272,532.5,2026-04-20T16:55:47.000Z
trackpoint,Monday Morning Walk,1,38.564,-78.325251,531.4,2026-04-20T16:55:52.000Z
trackpoint,Monday Morning Walk,1,38.564082,-78.325212,530.5,2026-04-20T16:55:57.000Z
trackpoint,Monday Morning Walk,1,38.564145,-78.325186,530,2026-04-20T16:56:02.000Z
trackpoint,Monday Morning Walk,1,38.564232,-78.325184,528.5,2026-04-20T16:56:07.000Z
trackpoint,Monday Morning Walk,1,38.564295,-78.325167,527.5,2026-04-20T16:56:12.000Z
trackpoint,Monday Morning Walk,1,38.564343,-78.325154,526.8,2026-04-20T16:56:17.000Z
trackpoint,Monday Morning Walk,1,38.564392,-78.325141,526.8,2026-04-20T16:56:23.000Z
trackpoint,Monday Morning Walk,1,38.564448,-78.325192,526.7,2026-04-20T16:56:28.000Z
trackpoint,Monday Morning Walk,1,38.564495,-78.325196,526.6,2026-04-20T16:56:33.000Z
trackpoint,Monday Morning Walk,1,38.564538,-78.325202,526.7,2026-04-20T16:56:38.000Z
trackpoint,Monday Morning Walk,1,38.56457,-78.325167,526.7,2026-04-20T16:56:43.000Z
trackpoint,Monday Morning Walk,1,38.564617,-78.325126,526.7,2026-04-20T16:56:48.000Z
trackpoint,Monday Morning Walk,1,38.564652,-78.325101,526.3,2026-04-20T16:56:53.000Z
trackpoint,Monday Morning Walk,1,38.56472,-78.325022,525.5,2026-04-20T16:56:58.000Z
trackpoint,Monday Morning Walk,1,38.564765,-78.325042,523.9,2026-04-20T16:57:03.000Z
trackpoint,Monday Morning Walk,1,38.564778,-78.325009,523.8,2026-04-20T16:57:08.000Z
trackpoint,Monday Morning Walk,1,38.564807,-78.324936,523.5,2026-04-20T16:57:13.000Z
trackpoint,Monday Morning Walk,1,38.564835,-78.324872,523.3,2026-04-20T16:57:18.000Z
trackpoint,Monday Morning Walk,1,38.564865,-78.324806,523,2026-04-20T16:57:24.000Z
trackpoint,Monday Morning Walk,1,38.5649,-78.324777,522.9,2026-04-20T16:57:29.000Z
trackpoint,Monday Morning Walk,1,38.56492,-78.324746,522.6,2026-04-20T16:57:34.000Z
trackpoint,Monday Morning Walk,1,38.564917,-78.324712,524,2026-04-20T16:57:39.000Z
trackpoint,Monday Morning Walk,1,38.564918,-78.324681,525.3,2026-04-20T16:57:44.000Z
trackpoint,Monday Morning Walk,1,38.564897,-78.324631,526.2,2026-04-20T16:57:49.000Z
trackpoint,Monday Morning Walk,1,38.56492,-78.324567,527.1,2026-04-20T16:57:54.000Z
trackpoint,Monday Morning Walk,1,38.564962,-78.324471,528,2026-04-20T16:57:59.000Z
trackpoint,Monday Morning Walk,1,38.565017,-78.324382,527.5,2026-04-20T16:58:04.000Z
trackpoint,Monday Morning Walk,1,38.565062,-78.324317,526.4,2026-04-20T16:58:09.000Z
trackpoint,Monday Morning Walk,1,38.565127,-78.324262,524.4,2026-04-20T16:58:14.000Z
trackpoint,Monday Morning Walk,1,38.56517,-78.324234,523.1,2026-04-20T16:58:19.000Z
trackpoint,Monday Morning Walk,1,38.565213,-78.324242,519.9,2026-04-20T16:58:25.000Z
trackpoint,Monday Morning Walk,1,38.565253,-78.324239,518,2026-04-20T16:58:30.000Z
trackpoint,Monday Morning Walk,1,38.565322,-78.324226,517,2026-04-20T16:58:35.000Z
trackpoint,Monday Morning Walk,1,38.56539,-78.324242,516.1,2026-04-20T16:58:40.000Z
trackpoint,Monday Morning Walk,1,38.565437,-78.324222,515.4,2026-04-20T16:58:45.000Z
trackpoint,Monday Morning Walk,1,38.565473,-78.324217,515,2026-04-20T16:58:50.000Z
trackpoint,Monday Morning Walk,1,38.565567,-78.324174,514.5,2026-04-20T16:58:55.000Z
trackpoint,Monday Morning Walk,1,38.56561,-78.324149,513.5,2026-04-20T16:59:00.000Z
trackpoint,Monday Morning Walk,1,38.565652,-78.324147,513,2026-04-20T16:59:05.000Z
trackpoint,Monday Morning Walk,1,38.565708,-78.324166,511.9,2026-04-20T16:59:10.000Z
trackpoint,Monday Morning Walk,1,38.56576,-78.324189,511.4,2026-04-20T16:59:15.000Z
trackpoint,Monday Morning Walk,1,38.565793,-78.324232,511.6,2026-04-20T16:59:20.000Z
trackpoint,Monday Morning Walk,1,38.56585,-78.324211,511.5,2026-04-20T16:59:26.000Z
trackpoint,Monday Morning Walk,1,38.565878,-78.324219,512.5,2026-04-20T16:59:31.000Z
trackpoint,Monday Morning Walk,1,38.565928,-78.324216,512.8,2026-04-20T16:59:36.000Z
trackpoint,Monday Morning Walk,1,38.56598,-78.324221,512.3,2026-04-20T16:59:41.000Z
trackpoint,Monday Morning Walk,1,38.566038,-78.324236,511.6,2026-04-20T16:59:46.000Z
trackpoint,Monday Morning Walk,1,38.566085,-78.324217,511,2026-04-20T16:59:51.000Z
trackpoint,Monday Morning Walk,1,38.566125,-78.324191,510.7,2026-04-20T16:59:56.000Z
trackpoint,Monday Morning Walk,1,38.56616,-78.324119,510.3,2026-04-20T17:00:01.000Z
trackpoint,Monday Morning Walk,1,38.566185,-78.324084,509.7,2026-04-20T17:00:06.000Z
trackpoint,Monday Morning Walk,1,38.56621,-78.324072,509.9,2026-04-20T17:00:11.000Z
trackpoint,Monday Morning Walk,1,38.566222,-78.324051,510,2026-04-20T17:00:16.000Z
trackpoint,Monday Morning Walk,1,38.566217,-78.324019,509.4,2026-04-20T17:00:21.000Z
trackpoint,Monday Morning Walk,1,38.566258,-78.323939,508.4,2026-04-20T17:00:26.000Z
trackpoint,Monday Morning Walk,1,38.566278,-78.323866,508,2026-04-20T17:00:32.000Z
trackpoint,Monday Morning Walk,1,38.566285,-78.323839,508.3,2026-04-20T17:00:37.000Z
trackpoint,Monday Morning Walk,1,38.566305,-78.323831,507.4,2026-04-20T17:00:42.000Z
trackpoint,Monday Morning Walk,1,38.566313,-78.323816,507,2026-04-20T17:00:47.000Z
trackpoint,Monday Morning Walk,1,38.566352,-78.323757,506.5,2026-04-20T17:00:52.000Z
trackpoint,Monday Morning Walk,1,38.566387,-78.323682,506.4,2026-04-20T17:00:57.000Z
trackpoint,Monday Morning Walk,1,38.566427,-78.323609,505.4,2026-04-20T17:01:02.000Z
trackpoint,Monday Morning Walk,1,38.566452,-78.323576,504.5,2026-04-20T17:01:07.000Z
trackpoint,Monday Morning Walk,1,38.566505,-78.323532,503.7,2026-04-20T17:01:12.000Z
trackpoint,Monday Morning Walk,1,38.566562,-78.323416,502.8,2026-04-20T17:01:17.000Z
trackpoint,Monday Morning Walk,1,38.566635,-78.323337,501.1,2026-04-20T17:01:23.000Z
trackpoint,Monday Morning Walk,1,38.566685,-78.323296,499.8,2026-04-20T17:01:29.000Z
trackpoint,Monday Morning Walk,1,38.566725,-78.323252,498.4,2026-04-20T17:01:34.000Z
trackpoint,Monday Morning Walk,1,38.566743,-78.323231,497,2026-04-20T17:01:39.000Z
trackpoint,Monday Morning Walk,1,38.56675,-78.323202,495.9,2026-04-20T17:01:44.000Z
trackpoint,Monday Morning Walk,1,38.566777,-78.323159,495,2026-04-20T17:01:49.000Z
trackpoint,Monday Morning Walk,1,38.566788,-78.323121,494.4,2026-04-20T17:01:54.000Z
trackpoint,Monday Morning Walk,1,38.566813,-78.323097,494.1,2026-04-20T17:01:59.000Z
trackpoint,Monday Morning Walk,1,38.5669,-78.323079,494.3,2026-04-20T17:02:04.000Z
trackpoint,Monday Morning Walk,1,38.566965,-78.323021,494.4,2026-04-20T17:02:09.000Z
trackpoint,Monday Morning Walk,1,38.567003,-78.323022,494.2,2026-04-20T17:02:14.000Z
trackpoint,Monday Morning Walk,1,38.567038,-78.322967,493.3,2026-04-20T17:02:19.000Z
trackpoint,Monday Morning Walk,1,38.567103,-78.322897,491.6,2026-04-20T17:02:25.000Z
trackpoint,Monday Morning Walk,1,38.567163,-78.322859,489.5,2026-04-20T17:02:30.000Z
trackpoint,Monday Morning Walk,1,38.567182,-78.322869,487.9,2026-04-20T17:02:35.000Z
trackpoint,Monday Morning Walk,1,38.567248,-78.322822,485.7,2026-04-20T17:02:40.000Z
trackpoint,Monday Morning Walk,1,38.567267,-78.322814,485.1,2026-04-20T17:02:45.000Z
trackpoint,Monday Morning Walk,1,38.567325,-78.322746,484.2,2026-04-20T17:02:50.000Z
trackpoint,Monday Morning Walk,1,38.567352,-78.322702,482.6,2026-04-20T17:02:55.000Z
trackpoint,Monday Morning Walk,1,38.567415,-78.322682,481.2,2026-04-20T17:03:00.000Z
trackpoint,Monday Morning Walk,1,38.567457,-78.322656,480.8,2026-04-20T17:03:05.000Z
trackpoint,Monday Morning Walk,1,38.567475,-78.322596,479.6,2026-04-20T17:03:10.000Z
trackpoint,Monday Morning Walk,1,38.567517,-78.322544,479,2026-04-20T17:03:15.000Z
trackpoint,Monday Morning Walk,1,38.567572,-78.322471,478.9,2026-04-20T17:03:20.000Z
trackpoint,Monday Morning Walk,1,38.567592,-78.322371,477.9,2026-04-20T17:03:25.000Z
trackpoint,Monday Morning Walk,1,38.567597,-78.322336,478.9,2026-04-20T17:03:31.000Z
trackpoint,Monday Morning Walk,1,38.56761,-78.322341,479,2026-04-20T17:03:36.000Z
trackpoint,Monday Morning Walk,1,38.56766,-78.322341,478.9,2026-04-20T17:03:41.000Z
trackpoint,Monday Morning Walk,1,38.567728,-78.322316,479.3,2026-04-20T17:03:46.000Z
trackpoint,Monday Morning Walk,1,38.567758,-78.322272,480.9,2026-04-20T17:03:51.000Z
trackpoint,Monday Morning Walk,1,38.567788,-78.322227,482.5,2026-04-20T17:03:56.000Z
trackpoint,Monday Morning Walk,1,38.567823,-78.322179,482.7,2026-04-20T17:04:01.000Z
trackpoint,Monday Morning Walk,1,38.567888,-78.322131,482.9,2026-04-20T17:04:06.000Z
trackpoint,Monday Morning Walk,1,38.567903,-78.322059,483.7,2026-04-20T17:04:11.000Z
trackpoint,Monday Morning Walk,1,38.567955,-78.321937,483.8,2026-04-20T17:04:16.000Z
trackpoint,Monday Morning Walk,1,38.567983,-78.321891,483.8,2026-04-20T17:04:21.000Z
trackpoint,Monday Morning Walk,1,38.568025,-78.321854,482.9,2026-04-20T17:04:26.000Z
trackpoint,Monday Morning Walk,1,38.568068,-78.321849,482,2026-04-20T17:04:32.000Z
trackpoint,Monday Morning Walk,1,38.568118,-78.321806,481.9,2026-04-20T17:04:37.000Z
trackpoint,Monday Morning Walk,1,38.568155,-78.321762,481.3,2026-04-20T17:04:42.000Z
trackpoint,Monday Morning Walk,1,38.568198,-78.321749,481,2026-04-20T17:04:47.000Z
trackpoint,Monday Morning Walk,1,38.56823,-78.321714,480.4,2026-04-20T17:04:52.000Z
trackpoint,Monday Morning Walk,1,38.5683,-78.321691,480.5,2026-04-20T17:04:57.000Z
trackpoint,Monday Morning Walk,1,38.568377,-78.321646,480,2026-04-20T17:05:02.000Z
trackpoint,Monday Morning Walk,1,38.568385,-78.321612,480.8,2026-04-20T17:05:07.000Z
trackpoint,Monday Morning Walk,1,38.568443,-78.321542,478.7,2026-04-20T17:05:12.000Z
trackpoint,Monday Morning Walk,1,38.5685,-78.321519,477.1,2026-04-20T17:05:17.000Z
trackpoint,Monday Morning Walk,1,38.568518,-78.321487,476.2,2026-04-20T17:05:22.000Z
trackpoint,Monday Morning Walk,1,38.568588,-78.321427,474.4,2026-04-20T17:05:28.000Z
trackpoint,Monday Morning Walk,1,38.568662,-78.321384,472.4,2026-04-20T17:05:34.000Z
trackpoint,Monday Morning Walk,1,38.568695,-78.321354,471,2026-04-20T17:05:39.000Z
trackpoint,Monday Morning Walk,1,38.568743,-78.321334,469.8,2026-04-20T17:05:44.000Z
trackpoint,Monday Morning Walk,1,38.568803,-78.321316,469,2026-04-20T17:05:49.000Z
trackpoint,Monday Morning Walk,1,38.568835,-78.321274,467.6,2026-04-20T17:05:54.000Z
trackpoint,Monday Morning Walk,1,38.568875,-78.321217,466.4,2026-04-20T17:05:59.000Z
trackpoint,Monday Morning Walk,1,38.568913,-78.321201,465.8,2026-04-20T17:06:04.000Z
trackpoint,Monday Morning Walk,1,38.56892,-78.321182,464.9,2026-04-20T17:06:09.000Z
trackpoint,Monday Morning Walk,1,38.568892,-78.321202,464.3,2026-04-20T17:06:14.000Z
trackpoint,Monday Morning Walk,1,38.56887,-78.321251,464.9,2026-04-20T17:06:19.000Z
trackpoint,Monday Morning Walk,1,38.568848,-78.321236,466.4,2026-04-20T17:06:24.000Z
trackpoint,Monday Morning Walk,1,38.568835,-78.321227,468,2026-04-20T17:06:30.000Z
trackpoint,Monday Morning Walk,1,38.568812,-78.321259,469.1,2026-04-20T17:06:35.000Z
trackpoint,Monday Morning Walk,1,38.5688,-78.321206,470.9,2026-04-20T17:06:41.000Z
trackpoint,Monday Morning Walk,1,38.568783,-78.321169,471.9,2026-04-20T17:06:46.000Z
trackpoint,Monday Morning Walk,1,38.568788,-78.321091,473.5,2026-04-20T17:06:51.000Z
trackpoint,Monday Morning Walk,1,38.568773,-78.321016,475.6,2026-04-20T17:06:56.000Z
trackpoint,Monday Morning Walk,1,38.56876,-78.320944,475.9,2026-04-20T17:07:01.000Z
trackpoint,Monday Morning Walk,1,38.568768,-78.320837,475.3,2026-04-20T17:07:10.000Z
trackpoint,Monday Morning Walk,1,38.568782,-78.320754,473.8,2026-04-20T17:07:16.000Z
trackpoint,Monday Morning Walk,1,38.568707,-78.320657,473.1,2026-04-20T17:07:21.000Z
trackpoint,Monday Morning Walk,1,38.568612,-78.320546,474.2,2026-04-20T17:07:26.000Z
trackpoint,Monday Morning Walk,1,38.568567,-78.320521,475.2,2026-04-20T17:07:31.000Z
trackpoint,Monday Morning Walk,1,38.568535,-78.320522,475.4,2026-04-20T17:07:36.000Z
trackpoint,Monday Morning Walk,1,38.568493,-78.320496,477.6,2026-04-20T17:07:41.000Z
trackpoint,Monday Morning Walk,1,38.568453,-78.320404,482.2,2026-04-20T17:07:46.000Z
trackpoint,Monday Morning Walk,1,38.568387,-78.320336,486.1,2026-04-20T17:07:51.000Z
trackpoint,Monday Morning Walk,1,38.568345,-78.320202,489.4,2026-04-20T17:07:56.000Z
trackpoint,Monday Morning Walk,1,38.568325,-78.320164,489.5,2026-04-20T17:08:01.000Z
trackpoint,Monday Morning Walk,1,38.568293,-78.320122,489.2,2026-04-20T17:08:06.000Z
trackpoint,Monday Morning Walk,1,38.568282,-78.320062,489.4,2026-04-20T17:08:11.000Z
trackpoint,Monday Morning Walk,1,38.568295,-78.320051,489.8,2026-04-20T17:08:16.000Z
trackpoint,Monday Morning Walk,1,38.568277,-78.320016,490.5,2026-04-20T17:08:22.000Z
trackpoint,Monday Morning Walk,1,38.56829,-78.319902,489.3,2026-04-20T17:08:27.000Z
trackpoint,Monday Morning Walk,1,38.568282,-78.319922,488.2,2026-04-20T17:08:32.000Z
trackpoint,Monday Morning Walk,1,38.56829,-78.319942,486.4,2026-04-20T17:08:37.000Z
trackpoint,Monday Morning Walk,1,38.568298,-78.319926,484.5,2026-04-20T17:08:42.000Z
trackpoint,Monday Morning Walk,1,38.568298,-78.319922,484.3,2026-04-20T17:08:47.000Z
trackpoint,Monday Morning Walk,1,38.568293,-78.319941,484.3,2026-04-20T17:08:52.000Z
trackpoint,Monday Morning Walk,1,38.568307,-78.319914,484.3,2026-04-20T17:08:57.000Z
trackpoint,Monday Morning Walk,1,38.568303,-78.319901,484.4,2026-04-20T17:09:02.000Z
trackpoint,Monday Morning Walk,1,38.56831,-78.319911,484.4,2026-04-20T17:09:07.000Z
trackpoint,Monday Morning Walk,1,38.568302,-78.319944,484.3,2026-04-20T17:09:12.000Z
trackpoint,Monday Morning Walk,1,38.568315,-78.319927,484.5,2026-04-20T17:09:17.000Z
trackpoint,Monday Morning Walk,1,38.568293,-78.319992,484.1,2026-04-20T17:09:23.000Z
trackpoint,Monday Morning Walk,1,38.56829,-78.320027,482.9,2026-04-20T17:09:28.000Z
trackpoint,Monday Morning Walk,1,38.56828,-78.320026,481.9,2026-04-20T17:09:33.000Z
trackpoint,Monday Morning Walk,1,38.568288,-78.319987,481.3,2026-04-20T17:09:38.000Z
trackpoint,Monday Morning Walk,1,38.568287,-78.319959,480.4,2026-04-20T17:09:43.000Z
trackpoint,Monday Morning Walk,1,38.568305,-78.319909,479.8,2026-04-20T17:09:48.000Z
trackpoint,Monday Morning Walk,1,38.568323,-78.319917,478.9,2026-04-20T17:09:53.000Z
trackpoint,Monday Morning Walk,1,38.568327,-78.319924,477.4,2026-04-20T17:09:58.000Z
trackpoint,Monday Morning Walk,1,38.56834,-78.319919,476.6,2026-04-20T17:10:03.000Z
trackpoint,Monday Morning Walk,1,38.568327,-78.319956,475.5,2026-04-20T17:10:08.000Z
trackpoint,Monday Morning Walk,1,38.568333,-78.320031,475.4,2026-04-20T17:10:13.000Z
trackpoint,Monday Morning Walk,1,38.568352,-78.320107,475.1,2026-04-20T17:10:18.000Z
trackpoint,Monday Morning Walk,1,38.568358,-78.320227,475.1,2026-04-20T17:10:24.000Z
trackpoint,Monday Morning Walk,1,38.568332,-78.320204,475.9,2026-04-20T17:10:29.000Z
trackpoint,Monday Morning Walk,1,38.56828,-78.320122,475.7,2026-04-20T17:10:34.000Z
trackpoint,Monday Morning Walk,1,38.568245,-78.320136,475.4,2026-04-20T17:10:39.000Z
trackpoint,Monday Morning Walk,1,38.568187,-78.320077,474.6,2026-04-20T17:10:44.000Z
trackpoint,Monday Morning Walk,1,38.568122,-78.320016,473.2,2026-04-20T17:10:49.000Z
trackpoint,Monday Morning Walk,1,38.568052,-78.319961,472,2026-04-20T17:10:54.000Z
trackpoint,Monday Morning Walk,1,38.56799,-78.319956,471.9,2026-04-20T17:10:59.000Z
trackpoint,Monday Morning Walk,1,38.56794,-78.319936,472.2,2026-04-20T17:11:04.000Z
trackpoint,Monday Morning Walk,1,38.567938,-78.319947,472.9,2026-04-20T17:11:09.000Z
trackpoint,Monday Morning Walk,1,38.567955,-78.319877,473.3,2026-04-20T17:11:14.000Z
trackpoint,Monday Morning Walk,1,38.567923,-78.319821,473.9,2026-04-20T17:11:19.000Z
trackpoint,Monday Morning Walk,1,38.56788,-78.319802,476,2026-04-20T17:11:25.000Z
trackpoint,Monday Morning Walk,1,38.567838,-78.319779,478.4,2026-04-20T17:11:30.000Z
trackpoint,Monday Morning Walk,1,38.567793,-78.319704,479.5,2026-04-20T17:11:35.000Z
trackpoint,Monday Morning Walk,1,38.56774,-78.319661,479.8,2026-04-20T17:11:40.000Z
trackpoint,Monday Morning Walk,1,38.56769,-78.319612,479.6,2026-04-20T17:11:45.000Z
trackpoint,Monday Morning Walk,1,38.567655,-78.319464,479.8,2026-04-20T17:11:50.000Z
trackpoint,Monday Morning Walk,1,38.567625,-78.319339,479.5,2026-04-20T17:11:55.000Z
trackpoint,Monday Morning Walk,1,38.5676,-78.319231,478.6,2026-04-20T17:12:00.000Z
trackpoint,Monday Morning Walk,1,38.567565,-78.319157,477.9,2026-04-20T17:12:05.000Z
trackpoint,Monday Morning Walk,1,38.567567,-78.319062,477.1,2026-04-20T17:12:10.000Z
trackpoint,Monday Morning Walk,1,38.567578,-78.318936,477.3,2026-04-20T17:12:16.000Z
trackpoint,Monday Morning Walk,1,38.567567,-78.318804,476.5,2026-04-20T17:12:21.000Z
trackpoint,Monday Morning Walk,1,38.567567,-78.318711,474.1,2026-04-20T17:12:26.000Z
trackpoint,Monday Morning Walk,1,38.567592,-78.318622,471.4,2026-04-20T17:12:31.000Z
trackpoint,Monday Morning Walk,1,38.567602,-78.318566,469.2,2026-04-20T17:12:36.000Z
trackpoint,Monday Morning Walk,1,38.567612,-78.318504,468.3,2026-04-20T17:12:41.000Z
trackpoint,Monday Morning Walk,1,38.567622,-78.318481,467.9,2026-04-20T17:12:46.000Z
trackpoint,Monday Morning Walk,1,38.56759,-78.318474,467.9,2026-04-20T17:12:51.000Z
trackpoint,Monday Morning Walk,1,38.567627,-78.318446,466.7,2026-04-20T17:12:56.000Z
trackpoint,Monday Morning Walk,1,38.567628,-78.318407,466.2,2026-04-20T17:13:01.000Z
trackpoint,Monday Morning Walk,1,38.567628,-78.318319,464.8,2026-04-20T17:13:06.000Z
trackpoint,Monday Morning Walk,1,38.567615,-78.318212,462.8,2026-04-20T17:13:11.000Z
trackpoint,Monday Morning Walk,1,38.567627,-78.318159,460.1,2026-04-20T17:13:17.000Z
trackpoint,Monday Morning Walk,1,38.567628,-78.318144,457.6,2026-04-20T17:13:23.000Z
trackpoint,Monday Morning Walk,1,38.56763,-78.318172,455.8,2026-04-20T17:13:28.000Z
trackpoint,Monday Morning Walk,1,38.567658,-78.318127,454.1,2026-04-20T17:13:33.000Z
trackpoint,Monday Morning Walk,1,38.567705,-78.318054,452.3,2026-04-20T17:13:38.000Z
trackpoint,Monday Morning Walk,1,38.567703,-78.317989,452.1,2026-04-20T17:13:43.000Z
trackpoint,Monday Morning Walk,1,38.567688,-78.317907,451.9,2026-04-20T17:13:48.000Z
trackpoint,Monday Morning Walk,1,38.567698,-78.317807,450.7,2026-04-20T17:13:53.000Z
trackpoint,Monday Morning Walk,1,38.567718,-78.317739,449.4,2026-04-20T17:13:58.000Z
trackpoint,Monday Morning Walk,1,38.567728,-78.317662,448.9,2026-04-20T17:14:03.000Z
trackpoint,Monday Morning Walk,1,38.567747,-78.317589,448,2026-04-20T17:14:08.000Z
trackpoint,Monday Morning Walk,1,38.56774,-78.317454,447.6,2026-04-20T17:14:14.000Z
trackpoint,Monday Morning Walk,1,38.567718,-78.317406,447.5,2026-04-20T17:14:19.000Z
trackpoint,Monday Morning Walk,1,38.567738,-78.317397,446.5,2026-04-20T17:14:24.000Z
trackpoint,Monday Morning Walk,1,38.567752,-78.317332,445.7,2026-04-20T17:14:29.000Z
trackpoint,Monday Morning Walk,1,38.567767,-78.317159,445.8,2026-04-20T17:14:34.000Z
trackpoint,Monday Morning Walk,1,38.56779,-78.317029,446,2026-04-20T17:14:39.000Z
trackpoint,Monday Morning Walk,1,38.5678,-78.316989,445.6,2026-04-20T17:14:44.000Z
trackpoint,Monday Morning Walk,1,38.567802,-78.316959,445.3,2026-04-20T17:14:49.000Z
trackpoint,Monday Morning Walk,1,38.567793,-78.316912,445.5,2026-04-20T17:14:54.000Z
trackpoint,Monday Morning Walk,1,38.567797,-78.316876,445.1,2026-04-20T17:14:59.000Z
trackpoint,Monday Morning Walk,1,38.567793,-78.316791,443.6,2026-04-20T17:15:04.000Z
trackpoint,Monday Morning Walk,1,38.567793,-78.316672,442.6,2026-04-20T17:15:09.000Z
trackpoint,Monday Morning Walk,1,38.567753,-78.316557,441.9,2026-04-20T17:15:15.000Z
trackpoint,Monday Morning Walk,1,38.567782,-78.316486,440.3,2026-04-20T17:15:20.000Z
trackpoint,Monday Morning Walk,1,38.567827,-78.316442,437.6,2026-04-20T17:15:25.000Z
trackpoint,Monday Morning Walk,1,38.567873,-78.316389,435.5,2026-04-20T17:15:30.000Z
trackpoint,Monday Morning Walk,1,38.567898,-78.316297,434,2026-04-20T17:15:35.000Z
trackpoint,Monday Morning Walk,1,38.567927,-78.316237,431.9,2026-04-20T17:15:40.000Z
trackpoint,Monday Morning Walk,1,38.567923,-78.316216,430.7,2026-04-20T17:15:45.000Z
trackpoint,Monday Morning Walk,1,38.567967,-78.316204,429.5,2026-04-20T17:15:50.000Z
trackpoint,Monday Morning Walk,1,38.568043,-78.316217,427.1,2026-04-20T17:15:55.000Z
trackpoint,Monday Morning Walk,1,38.568112,-78.316214,424.6,2026-04-20T17:16:00.000Z
trackpoint,Monday Morning Walk,1,38.568157,-78.316189,423.3,2026-04-20T17:16:05.000Z
trackpoint,Monday Morning Walk,1,38.568203,-78.316171,422.5,2026-04-20T17:16:10.000Z
trackpoint,Monday Morning Walk,1,38.568273,-78.316166,421.9,2026-04-20T17:16:16.000Z
trackpoint,Monday Morning Walk,1,38.568282,-78.316126,420.9,2026-04-20T17:16:21.000Z
trackpoint,Monday Morning Walk,1,38.568318,-78.316064,420,2026-04-20T17:16:26.000Z
trackpoint,Monday Morning Walk,1,38.56836,-78.316006,419.2,2026-04-20T17:16:31.000Z
trackpoint,Monday Morning Walk,1,38.568442,-78.315956,418.5,2026-04-20T17:16:36.000Z
trackpoint,Monday Morning Walk,1,38.568493,-78.315937,417.5,2026-04-20T17:16:41.000Z
trackpoint,Monday Morning Walk,1,38.568545,-78.315911,415.8,2026-04-20T17:16:46.000Z
trackpoint,Monday Morning Walk,1,38.568588,-78.315927,413.4,2026-04-20T17:16:51.000Z
trackpoint,Monday Morning Walk,1,38.568638,-78.315961,411.3,2026-04-20T17:16:56.000Z
trackpoint,Monday Morning Walk,1,38.568692,-78.315989,408.5,2026-04-20T17:17:01.000Z
trackpoint,Monday Morning Walk,1,38.568732,-78.315944,406.7,2026-04-20T17:17:06.000Z
trackpoint,Monday Morning Walk,1,38.56884,-78.315917,403.7,2026-04-20T17:17:11.000Z
trackpoint,Monday Morning Walk,1,38.568942,-78.315841,401.3,2026-04-20T17:17:17.000Z
trackpoint,Monday Morning Walk,1,38.56903,-78.315754,399.3,2026-04-20T17:17:22.000Z
trackpoint,Monday Morning Walk,1,38.569117,-78.315687,397.9,2026-04-20T17:17:27.000Z
trackpoint,Monday Morning Walk,1,38.569192,-78.315694,396,2026-04-20T17:17:32.000Z
trackpoint,Monday Morning Walk,1,38.569237,-78.315692,394.8,2026-04-20T17:17:37.000Z
trackpoint,Monday Morning Walk,1,38.569297,-78.315709,393.8,2026-04-20T17:17:42.000Z
